2581;13
2582;26
2583;10
2584;25
2585;19
2586;25
2587;24
2588;19
2590;12
2591;10
2592;11
2593;9
2595;19
2596;11
2600;22
2601;22
2603;14
2604;9
2605;14
2606;17
2608;15
2609;17
2610;10
2611;17
2612;15
2613;25
2614;25
2616;27
2617;18
2618;16
2619;19
2620;8
2621;0
2622;0
2624;20
2626;14
2632;20
2633;0
2634;21
2635;25
2636;29
2637;8
2638;9
2640;17
2641;20
2642;12
2643;16
2645;17
2646;19
2650;32
2651;18
2652;29
2653;23
2654;30
2655;25
2656;30
2657;24
2658;17
2660;24
2661;26
2665;38
2666;33
2667;25
2668;11
2669;11
2670;12
2672;15
2673;31
2674;22
2675;31
2677;23
2678;33
2680;30
2681;11
2682;11
2684;28
2685;20
2686;10
2687;21
2688;18
2689;26
2690;25
2691;19
2693;17
2694;28
2695;30
2697;20
2698;32
2699;17
2700;16
2701;26
2702;32
2703;14
2704;27
2705;31
2706;23
2707;26
2708;25
2709;10
2710;11
2711;11
2712;9
2713;13
2714;8
2715;16
2716;13
2717;17
2718;24
2719;26
2720;33
2721;24
2723;29
2724;22
2725;20
2726;18
2727;18
2728;26
2729;21
2730;22
2732;21
2733;38
2735;25
2736;19
2737;15
2738;13
2739;13
2740;9
2741;14
2742;43
2743;33
2744;36
2745;31
2746;34
2749;26
2750;33
2753;20
2754;27
2755;31
2756;29
2757;29
2761;33
2762;30
2774;10
2776;13
2780;10
2781;8
2782;7
2783;9
2784;13
2785;12
2786;9
2792;15
2793;20
2794;21
2800;19
2815;15
2816;26
2817;9
2818;9
2820;26
2821;20
2822;22
2823;10
2825;14
2826;10
2828;27
2829;25
2830;11
2831;10
2833;18
2834;10
2835;9
2836;9
2837;7
2838;12
2839;8
2840;10
2841;8
2842;8
2843;7
2844;9
2845;9
2846;7
2847;9
2848;13
2849;7
2850;8
2851;11
2852;9
2853;8
2854;8
2855;5
2856;11
2857;9
2858;8
2859;8
2860;9
2861;11
2862;9
2863;10
2864;8
2865;8
2866;10
2867;29
2868;11
2869;11
2870;9
2871;16
2872;15
2873;12
2874;11
2875;12
2876;26
2877;18
2878;24
2879;11
2888;22
2889;23
2890;27
2891;27
2892;25
2893;12
2894;11
2895;18
2896;22
2897;14
2898;18
2899;23
2901;21
2902;22
2903;17
2904;17
2905;10
2906;8
2907;21
2909;16
2916;16
2917;13
2918;11
2919;16
2920;14
2921;20
2922;9
2923;19
2924;23
2925;17
2926;19
2927;19
2928;17
2929;21
2930;22
2931;19
2932;14
2934;18
2943;27
2944;18
2945;17
2946;26
2947;21
2948;12
2949;11
2950;21
2953;20
2954;21
2955;20
2957;19
2958;24
2959;24
2960;13
2961;12
2964;20
2967;11
2968;12
2975;7
2976;19
2977;16
2978;18
2979;19
2981;13
2982;7
2983;14
2984;15
2985;18
2986;13
2987;8
2988;20
2989;23
2995;24
2996;31
2997;34
2998;24
2999;15
3000;20
3002;23
3003;9
3004;9
3005;7
3006;9
3007;11
3008;8
3009;27
3010;25
3011;5
3012;14
3013;10
3014;24
3015;27
3016;20
3017;25
3018;29
3019;20
3020;16
3021;17
3022;15
3023;11
3024;10
3025;14
3026;14
3027;19
3028;17
3029;8
3030;12
3031;14
3047;12
3048;28
3049;19
3050;23
3051;24
3052;18
3053;16
3087;15
3088;11
3089;14
3093;11
3094;11
3096;25
3097;25
3099;19
3100;22
3102;30
3103;20
3105;27
3106;19
3107;17
3108;21
3109;13
3110;13
3111;18
3112;20
3113;17
3114;27
3115;18
3116;18
3117;27
3118;26
3119;27
3120;26
3121;16
3123;16
3124;19
3125;20
3126;29
3127;16
3128;16
3129;15
3132;15
3142;13
3143;17
3146;20
3147;10
3148;14
3150;26
3152;20
3153;28
3154;22
3155;23
3156;21
3157;25
3158;22
3159;19
3160;11
3161;15
3162;14
3163;17
3164;20
3165;19
3168;0
3169;0
3170;0
3171;0
3172;23
3173;19
3174;17
3175;11
3176;17
3177;12
3178;14
3179;0
3182;13
3183;12
3184;22
3186;21
3187;19
3188;24
3189;24
3190;20
3191;27
3192;22
3193;26
3195;22
3225;16
3226;21
3227;14
3229;20
3230;13
3231;11
3232;16
3233;18
3235;13
3236;15
3237;27
3238;21
3240;25
3241;30
3242;22
3243;24
3245;20
3246;20
3247;30
3248;23
3249;21
3250;24
3251;24
3252;10
3253;9
3254;10
3255;8
3256;8
3257;8
3258;14
3259;12
3260;18
3261;8
3262;17
3264;17
3265;19
3266;17
3267;19
3269;14
3270;23
3271;10
3272;9
3273;10
3274;15
3275;19
3277;19
3278;21
3279;26
3280;25
3281;11
3282;12
3283;30
3284;21
3285;24
3286;27
3287;25
3288;20
3289;20
3290;18
3292;13
3293;18
3295;9
3296;19
3297;10
3298;17
3299;21
3300;15
3301;14
3302;14
3303;14
3304;17
3305;15
3306;10
3307;11
3308;12
3321;16
3322;9
3396;18
3397;19
3398;21
3400;20
3401;23
3402;18
3407;15
3408;9
3409;10
3410;13
3411;18
3413;16
3416;19
3418;15
3419;14
3420;13
3422;17
3423;17
3430;11
3433;14
3450;16
3464;13
3469;16
3470;19
3471;19
3472;20
3473;12
3474;19
3475;17
3483;14
3485;30
3486;16
3487;19
3488;26
3491;36
3492;33
3493;27
3501;18
3502;18
3503;20
3504;22
3505;11
3506;16
3508;17
3510;21
3511;23
3512;21
3513;22
3514;29
3515;22
3518;47
3519;39
3520;34
3521;38
3523;33
3524;27
3525;27
3526;17
3540;25
3542;13
3543;22
3544;18
3545;20
3546;31
3547;21
3548;21
3549;19
3550;17
3551;10
3553;22
3554;14
3555;11
3556;16
3557;16
3558;9
3559;7
3560;12
3561;20
3562;11
3563;24
3564;13
3565;13
3566;8
3567;12
3568;13
3569;14
3570;11
3571;15
3573;20
3574;19
3577;26
3578;20
3579;22
3580;15
3581;15
3582;21
3583;13
3591;8
3592;29
3593;17
3594;14
3596;18
3597;18
3598;20
3599;23
3600;12
3601;16
3602;18
3603;19
3604;15
3605;18
3606;15
3607;22
3608;21
3609;18
3614;28
3615;25
3616;27
3617;24
3618;19
3627;20
3628;16
3629;13
3631;20
3632;10
3633;7
3634;13
3635;16
3640;10
3641;13
3642;12
3643;14
3644;17
3645;25
3646;29
3647;11
3648;21
3650;27
3652;36
3653;24
3654;32
3655;17
3656;24
3657;20
3658;30
3659;32
3660;20
3661;22
3662;22
3663;22
3664;33
3665;31
3666;19
3667;31
3668;22
3670;38
3671;33
3672;21
3673;35
3674;28
3675;34
3677;35
3678;36
3679;29
3680;25
3681;20
3698;23
3699;17
3700;28
3725;19
3726;14
3727;17
3728;15
3729;18
3730;22
3732;20
3733;27
3736;29
3737;31
3738;23
3739;24
3741;19
3742;15
3743;18
3744;26
3745;25
3746;26
3751;21
3753;26
3754;17
3755;22
3756;23
3757;19
3758;27
3759;25
3760;19
3761;18
3762;11
3763;20
3764;24
3765;21
3766;22
3767;20
3768;20
3769;22
3770;27
3772;23
3773;17
3774;15
3775;25
3776;22
3777;24
3778;25
3779;30
3780;25
3781;27
3782;22
3783;20
3784;29
3785;23
3786;27
3787;28
3788;21
3789;27
3792;23
3793;23
3794;23
3795;15
3796;23
3797;19
3798;16
3799;17
3800;13
3801;14
3802;27
3803;19
3804;22
3806;23
3807;19
3810;18
3812;21
3813;19
3814;24
3815;19
3816;18
3817;18
3818;16
3819;19
3820;18
3821;23
3822;20
3825;15
3829;20
3832;8
3841;27
3842;17
3843;19
3844;26
3845;19
3846;20
3847;18
3848;26
3849;18
3850;24
3856;5
3857;8
3858;7
3859;30
3860;5
3861;5
3862;9
3863;17
3864;10
3865;16
3866;16
3868;10
3870;7
3871;9
3872;9
3874;15
3875;8
3877;30
3879;30
3880;30
3881;30
3882;30
3883;30
3884;30
3885;7
3886;13
3887;9
3888;6
3889;16
3890;19
3891;14
3892;12
3918;27
3919;45
3920;45
3921;46
3922;39
3923;17
3924;20
3925;22
3926;53
3927;51
3928;48
3929;44
3930;43
3939;50
3940;46
3941;48
3942;53
3943;25
3944;53
3946;41
3947;30
3948;40
3949;20
3950;45
3951;25
3952;46
3953;44
3954;40
3955;40
3957;40
3959;40
3960;14
3961;42
3963;27
3969;39
3970;43
3971;14
3972;20
3973;15
3974;19
3975;32
3976;32
3977;36
3978;42
3979;38
3982;20
3983;16
3984;20
3986;12
3991;16
3992;16
3993;14
3994;17
3995;13
3996;0
3997;0
3998;15
3999;18
4000;25
4001;27
4002;28
4003;18
4004;26
4005;24
4006;9
4007;18
4008;24
4010;19
4011;0
4017;15
4018;15
4019;13
4021;0
4023;27
4024;34
4025;29
4029;35
4030;35
4031;31
4032;11
4033;11
4034;9
4035;7
4036;14
4038;31
4039;30
4040;32
4041;25
4042;14
4043;24
4044;10
4045;12
4046;24
4047;25
4048;19
4049;28
4050;26
4051;28
4054;24
4055;31
4056;25
4059;25
4060;25
4061;27
4062;26
4063;32
4064;18
4066;14
4067;16
4068;17
4069;12
4070;14
4071;10
4072;15
4073;18
4074;20
4075;18
4175;30
4176;24
4180;22
4181;16
4182;19
4184;15
4185;15
4187;22
4188;15
4189;10
4191;14
4205;10
4207;9
4208;9
4210;8
4211;10
4212;15
4213;13
4214;12
4215;13
4216;21
4217;12
4218;21
4219;22
4220;22
4221;16
4259;12
4264;16
4265;22
4266;14
4267;25
4268;19
4269;18
4276;7
4278;13
4281;7
4282;14
4283;18
4284;9
4285;16
4286;10
4287;12
4288;13
4289;18
4290;14
4291;10
4292;17
4295;10
4296;15
4297;13
4299;11
4300;11
4301;12
4303;19
4304;18
4305;21
4306;17
4308;25
4309;26
4310;15
4311;18
4312;13
4317;10
4318;10
4319;10
4320;17
4321;21
4325;12
4326;18
4327;14
4328;18
4329;18
4330;14
4331;15
4332;8
4335;13
4336;12
4337;19
4338;13
4339;11
4340;19
4341;11
4342;11
4343;9
4345;13
4346;12
4347;0
4348;0
4350;14
4351;11
4352;13
4353;11
4354;12
4355;11
4356;9
4357;9
4358;11
4359;11
4360;13
4361;11
4364;13
4365;15
4367;12
4368;9
4369;9
4370;17
4372;15
4373;13
4374;14
4375;13
4376;15
4377;15
4378;12
4379;16
4380;12
4381;12
4383;16
4384;17
4387;16
4389;24
4394;16
4397;10
4559;23
4594;9
4596;17
4597;13
4598;10
4599;14
4600;14
4607;15
4608;14
4609;9
4610;16
4611;15
4613;19
4614;20
4620;10
4621;15
4622;13
4623;11
4626;23
4627;14
4628;19
4633;16
4634;10
4635;14
4636;11
4637;11
4642;25
4643;17
4644;7
4645;5
4646;8
4647;5
4648;12
4649;11
4650;7
4653;5
4654;12
4655;12
4656;9
4657;12
4658;19
4659;20
4661;19
4662;19
4664;9
4665;27
4666;27
4667;23
4668;16
4669;9
4670;14
4671;14
4672;20
4673;7
4674;15
4675;13
4676;20
4677;20
4678;12
4679;16
4680;18
4681;22
4682;20
4683;18
4686;12
4687;9
4688;9
4689;12
4690;8
4691;13
4692;12
4737;21
4738;18
4739;22
4746;10
4747;10
4748;11
4749;8
4750;12
4751;10
4813;25
4814;10
4815;16
4816;34
4817;31
4818;28
4819;16
4820;30
4821;21
4822;16
4824;22
4825;19
4826;27
4827;25
4828;12
4829;16
4830;12
4836;9
4839;15
4840;22
4842;13
4843;29
4845;15
4846;28
4847;20
4848;5
4849;11
4850;8
4851;14
4852;5
4853;21
4854;18
4855;9
4856;8
4858;16
4859;16
4860;22
4861;25
4864;24
4867;27
4868;16
4870;7
4871;18
4872;24
4873;23
4876;14
4877;10
4878;22
4879;22
4880;23
4881;13
4882;12
4883;14
4884;12
4885;19
4886;23
4887;20
4889;7
4890;5
4891;10
4892;10
4893;19
4894;7
4896;15
4897;14
4898;15
4899;16
4900;14
4902;23
4904;14
4905;18
4906;21
4907;22
4908;15
4909;19
4910;13
4911;18
4912;15
4913;18
4914;16
4915;13
4916;16
4917;14
4918;19
4920;0
4921;0
4922;100
4923;8
4924;18
4925;18
4926;21
4927;16
4928;23
4929;14
4930;18
4931;15
4932;18
4933;10
4934;19
4935;11
4936;16
4937;11
4939;0
4940;0
4941;0
4946;14
4947;19
4948;18
4949;12
4953;11
4954;11
4955;10
4956;10
4960;15
4961;20
4962;28
4963;32
4964;24
4965;7
4966;8
4967;9
4968;7
4969;15
4970;13
4972;28
4973;29
4974;22
4975;24
4976;26
4977;21
4978;28
4979;23
4980;20
4981;9
4982;11
4983;8
4984;15
4986;15
4987;20
4988;20
4989;10
4990;16
4991;25
4992;22
4994;15
4995;25
4996;16
4997;25
4998;21
4999;30
5000;20
5002;19
5003;16
5004;21
5005;14
5006;13
5007;14
5008;14
5009;11
5010;14
5011;12
5012;8
5013;12
5014;13
5016;17
5017;13
5018;12
5019;18
5021;23
5023;17
5029;17
5030;18
5031;14
5032;15
5033;13
5034;14
5035;12
5036;12
5086;16
5087;14
5088;15
5089;19
5090;19
5091;31
5092;14
5093;16
5094;19
5095;16
5096;14
5099;17
5100;15
5101;21
5102;12
5108;11
5109;13
5110;11
5111;11
5112;9
5113;13
5114;19
5115;16
5132;17
5133;16
5142;33
5143;24
5145;25
5146;20
5147;21
5148;21
5149;12
5150;19
5152;10
5153;18
5155;14
5156;10
5157;23
5158;12
5159;14
5160;14
5161;16
5162;17
5163;11
5164;14
5165;17
5166;32
5167;30
5168;28
5169;19
5170;26
5172;18
5173;25
5174;27
5175;23
5176;28
5177;20
5178;27
5179;38
5180;31
5186;22
5187;31
5188;19
5189;20
5190;26
5194;11
5195;12
5196;17
5197;21
5198;15
5210;16
5212;12
5223;13
5224;6
5225;10
5226;13
5227;16
5228;17
5229;18
5230;19
5233;17
5234;18
5235;14
5236;16
5237;15
5238;12
5239;19
5240;15
5241;20
5242;17
5243;16
5244;17
5266;13
5269;12
5270;15
5271;8
5273;16
5285;11
5286;10
5287;10
5288;10
5289;11
5293;12
5294;15
5299;6
5304;7
5305;10
5307;8
5308;12
5316;14
5317;18
5318;21
5319;17
5320;9
5323;16
5324;19
5326;21
5327;19
5328;17
5329;12
5331;9
5332;9
5333;14
5334;18
5335;15
5336;14
5337;16
5338;11
5340;12
5341;14
5342;12
5343;11
5344;19
5345;24
5346;23
5347;25
5348;16
5350;20
5354;23
5355;14
5362;34
5363;25
5364;23
5365;20
5366;17
5367;31
5368;37
5369;5
5370;25
5371;22
5372;31
5373;30
5374;31
5375;22
5377;20
5378;24
5379;27
5380;30
5381;13
5382;13
5385;18
5386;20
5388;15
5390;21
5392;21
5393;24
5394;21
5395;22
5397;25
5399;23
5400;14
5401;10
5402;18
5403;9
5404;9
5405;26
5406;32
5407;30
5408;19
5409;31
5410;28
5411;17
5412;13
5413;20
5414;15
5415;16
5419;13
5420;10
5421;20
5422;13
5423;18
5426;9
5430;14
5432;20
5433;28
5439;28
5440;23
5443;24
5444;34
5445;19
5446;23
5447;18
5448;24
5449;22
5450;19
5451;24
5452;30
5453;31
5454;25
5456;12
5457;18
5458;18
5460;15
5461;15
5462;11
5463;22
5472;16
5473;16
5474;13
5475;17
5476;26
5477;19
5478;16
5479;16
5480;31
5481;24
5482;25
5483;23
5484;16
5485;21
5486;12
5487;17
5488;18
5489;14
5492;20
5493;15
5498;0
5499;0
5500;0
5501;0
5507;26
5508;25
5509;27
5510;24
5511;9
5512;9
5513;8
5514;13
5516;9
5517;16
5518;14
5519;23
5520;29
5521;23
5522;19
5523;23
5525;7
5526;7
5527;8
5528;7
5529;14
5530;11
5531;13
5532;13
5533;27
5534;18
5539;20
5541;10
5542;20
5543;22
5544;13
5545;30
5546;22
5547;24
5548;29
5549;20
5550;26
5551;14
5552;21
5553;31
5554;32
5555;26
5556;18
5557;22
5558;27
5559;14
5560;12
5561;14
5562;11
5563;10
5564;13
5565;17
5566;20
5568;14
5569;11
5570;32
5571;16
5572;7
5583;12
5584;12
5585;13
5586;14
5587;15
5588;22
5589;19
5590;18
5591;18
5592;26
5593;11
5594;13
5595;14
5607;34
5608;30
5609;26
5610;31
5642;22
5645;19
5648;15
5649;27
5653;15
5660;17
5674;33
5675;27
5676;19
5677;13
5678;22
5679;17
5680;19
5681;19
5682;9
5683;18
5684;21
5685;15
5688;23
5693;9
5694;12
5696;12
5697;15
5698;15
5699;17
5700;19
5701;21
5702;12
5703;16
